Category,Sub Category,Title,Description,Quantity,Type,Price,Shipping Profile,Offerable,Hazmat,Condition,Cost Per Item,SKU,Image URL 1,Image URL 2,Image URL 3,Image URL 4,Image URL 5,Image URL 6,Image URL 7,Image URL 8
Trading Card Games,Magic: The Gathering,Pearl Medallion (Non-Foil),Set: Commander Masters • Rarity: Rare • Language: En • Type: Artifact • Mana Cost: {2} • Text: White spells you cast cost {1} less to cast.,1,Buy it Now,4,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/f/2/f256e868-92b5-4506-b409-9e1190b049dd.jpg?1689999725,,,,,,,
Trading Card Games,Magic: The Gathering,Prime Speaker Zegana (Foil),"Set: Ravnica Remastered • Rarity: Rare • Language: En • Type: Legendary Creature — Merfolk Wizard • Mana Cost: {2}{G}{G}{U}{U} • Text: Prime Speaker Zegana enters with X +1/+1 counters on it, where X is the greatest power among other creatures you control. When Prime Speaker Zegana enters, draw cards equal to its power.",1,Buy it Now,4,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/4/f/4f0a166b-eb00-489d-b4eb-44ec2f0bad32.jpg?1702429892,,,,,,,
Trading Card Games,Magic: The Gathering,Resplendent Angel (Non-Foil),"Set: The Lost Caverns of Ixalan • Rarity: Mythic • Language: En • Type: Creature — Angel • Mana Cost: {1}{W}{W} • Text: Flying At the beginning of each end step, if you gained 5 or more life this turn, create a 4/4 white Angel creature token with flying and vigilance. {3}{W}{W}{W}: Until end of turn, this creature gets +2/+2 and gains lifelink.",1,Buy it Now,4,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/e/8/e827612d-5a43-4a29-b0c1-ab7f3285ad98.jpg?1699044879,,,,,,,
Trading Card Games,Magic: The Gathering,Rot Hulk (Non-Foil),"Set: Mystery Booster 2 • Rarity: Mythic • Language: En • Type: Creature — Zombie • Mana Cost: {5}{B}{B} • Text: Menace When this creature enters, return up to X target Zombie cards from your graveyard to the battlefield, where X is the number of opponents you have.",1,Buy it Now,4,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/b/7/b7c1b982-540d-4ab8-bee9-0af655ec0074.jpg?1723222237,,,,,,,
Trading Card Games,Magic: The Gathering,Slaughter Specialist (Non-Foil),"Set: Innistrad: Double Feature • Rarity: Rare • Language: En • Type: Creature — Vampire Warrior • Mana Cost: {1}{B} • Text: When this creature enters, each opponent creates a 1/1 white Human creature token. Whenever a creature an opponent controls dies, put a +1/+1 counter on this creature.",1,Buy it Now,4,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/1/8/18386c30-b2c1-41b4-a3a6-90493d1c9c2d.jpg?1673159762,,,,,,,
Trading Card Games,Magic: The Gathering,Snow-Covered Plains (Non-Foil),Set: Mystery Booster 2 • Rarity: Common • Language: En • Type: Basic Snow Land — Plains • Text: ({T}: Add {W}.),1,Buy it Now,4,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/8/f/8f6a631b-e3e7-4647-825e-c0b6aeff76df.jpg?1723229005,,,,,,,
Trading Card Games,Magic: The Gathering,Soulstone Sanctuary (Non-Foil),Set: Foundations • Rarity: Rare • Language: En • Type: Land • Text: {T}: Add {C}. {4}: This land becomes a 3/3 creature with vigilance and all creature types. It's still a land.,1,Buy it Now,4,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/9/8/98f4cc78-c25f-494c-b57e-c185d37605e8.jpg?1730489935,,,,,,,
Trading Card Games,Magic: The Gathering,The Speed Demon (Foil),"Set: Aetherdrift • Rarity: Mythic • Language: En • Type: Legendary Creature — Demon • Mana Cost: {3}{B}{B} • Text: Flying, trample Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.) At the beginning of your end step, you draw X cards and lose X life, where X is your speed.",1,Buy it Now,4,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/6/2/62242a80-0444-4a0e-a868-97eabcc77648.jpg?1738356357,,,,,,,
Trading Card Games,Magic: The Gathering,Thundertrap Trainer (Foil),"Set: Bloomburrow • Rarity: Rare • Language: En • Type: Creature — Otter Wizard • Mana Cost: {1}{U} • Text: Offspring {4} (You may pay an additional {4} as you cast this spell. If you do, when this creature enters, create a 1/1 token copy of it.) When this creature enters, look at the top four cards of your library. You may reveal a noncreature, nonland card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",1,Buy it Now,4,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/5/4/54ec3510-c168-4acc-aee8-65529d0f5ad7.jpg?1721427636,,,,,,,
Trading Card Games,Magic: The Gathering,Tishana's Tidebinder (Foil),"Set: The Lost Caverns of Ixalan • Rarity: Rare • Language: En • Type: Creature — Merfolk Wizard • Mana Cost: {2}{U} • Text: Flash When this creature enters, counter up to one target activated or triggered ability. If an ability of an artifact, creature, or planeswalker is countered this way, that permanent loses all abilities for as long as this creature remains on the battlefield. (Mana abilities can't be targeted.)",1,Buy it Now,4,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/9/0/907b3d1d-8c85-4707-80b5-c4d832df9846.jpg?1699043973,,,,,,,
Trading Card Games,Magic: The Gathering,Unstoppable Slasher (Foil),"Set: Duskmourn: House of Horror • Rarity: Rare • Language: En • Type: Creature — Zombie Assassin • Mana Cost: {2}{B} • Text: Deathtouch Whenever this creature deals combat damage to a player, they lose half their life, rounded up. When this creature dies, if it had no counters on it, return it to the battlefield tapped under its owner's control with two stun counters on it.",1,Buy it Now,4,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/0/a/0a30a301-8e87-46e7-89aa-cd55b1a14420.jpg?1726443382,,,,,,,
Trading Card Games,Magic: The Gathering,Unstoppable Slasher (Foil),"Set: Duskmourn: House of Horror • Rarity: Rare • Language: En • Type: Creature — Zombie Assassin • Mana Cost: {2}{B} • Text: Deathtouch Whenever this creature deals combat damage to a player, they lose half their life, rounded up. When this creature dies, if it had no counters on it, return it to the battlefield tapped under its owner's control with two stun counters on it.",1,Buy it Now,4,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/c/7/c78da035-6b5b-4136-9ab6-f622b64fdc54.jpg?1726286292,,,,,,,
Trading Card Games,Magic: The Gathering,Wrathful Raptors (Non-Foil),"Set: The Lost Caverns of Ixalan Commander • Rarity: Rare • Language: En • Type: Creature — Dinosaur • Mana Cost: {4}{R} • Text: Trample Whenever a Dinosaur you control is dealt damage, it deals that much damage to any target that isn't a Dinosaur.",1,Buy it Now,4,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/c/3/c3325df6-93ff-48f7-bf77-948053c15d64.jpg?1699049987,,,,,,,
Trading Card Games,Magic: The Gathering,Windcrag Siege (Non-Foil),"Set: Tarkir: Dragonstorm • Rarity: Rare • Language: En • Type: Enchantment • Mana Cost: {1}{R}{W} • Text: As this enchantment enters, choose Mardu or Jeskai. • Mardu — If a creature attacking causes a triggered ability of a permanent you control to trigger, that ability triggers an additional time. • Jeskai — At the beginning of your upkeep, create a 1/1 red Goblin creature token. It gains lifelink and haste until end of turn.",1,Buy it Now,4,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/b/3/b32111e6-c389-4dcd-9dcd-29ee7ee238e6.jpg?1743205517,,,,,,,
Trading Card Games,Magic: The Gathering,Bloomvine Regent // Claim Territory (Foil),Set: Tarkir: Dragonstorm • Rarity: Rare • Language: En • Type: nan • Text: No rules text.,1,Buy it Now,4,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/0/8/081f2de5-251a-41c9-a62f-11487f54d355.jpg?1744453987,,,,,,,
Trading Card Games,Magic: The Gathering,Rot-Curse Rakshasa (Non-Foil),"Set: Tarkir: Dragonstorm • Rarity: Mythic • Language: En • Type: Creature — Demon • Mana Cost: {1}{B} • Text: Trample Decayed (This creature can't block. When it attacks, sacrifice it at end of combat.) Renew — {X}{B}{B}, Exile this card from your graveyard: Put a decayed counter on each of X target creatures. Activate only as a sorcery.",1,Buy it Now,4,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/3/1/31276460-fa9d-47da-85c5-c4baa8074d0d.jpg?1743204311,,,,,,,
Trading Card Games,Magic: The Gathering,Rot-Curse Rakshasa (Non-Foil),"Set: Tarkir: Dragonstorm • Rarity: Mythic • Language: En • Type: Creature — Demon • Mana Cost: {1}{B} • Text: Trample Decayed (This creature can't block. When it attacks, sacrifice it at end of combat.) Renew — {X}{B}{B}, Exile this card from your graveyard: Put a decayed counter on each of X target creatures. Activate only as a sorcery.",1,Buy it Now,4,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/c/d/cd34da53-1a96-4f06-aaf6-e70581de112d.jpg?1743205334,,,,,,,
Trading Card Games,Magic: The Gathering,Leeches (Non-Foil),Set: Homelands • Rarity: Rare • Language: En • Type: Sorcery • Mana Cost: {1}{W}{W} • Text: Target player loses all poison counters. Leeches deals that much damage to that player.,1,Buy it Now,4,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/9/0/90db206e-b254-476c-b2f3-1cd56bb5297d.jpg?1562587765,,,,,,,
Trading Card Games,Magic: The Gathering,"Vivien, Monsters' Advocate (Foil)","Set: Ikoria: Lair of Behemoths • Rarity: Mythic • Language: Ja • Type: Legendary Planeswalker — Vivien • Mana Cost: {3}{G}{G} • Text: You may look at the top card of your library any time. You may cast creature spells from the top of your library. +1: Create a 3/3 green Beast creature token. Put your choice of a vigilance counter, a reach counter, or a trample counter on it. −2: When you next cast a creature spell this turn, search your library for a creature card with lesser mana value, put it onto the battlefield, then shuffle.",1,Buy it Now,4,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/5/0/504ebb84-7e7b-4119-a128-a9c183c5d9de.jpg?1673946629,,,,,,,
Trading Card Games,Magic: The Gathering,Noxious Revival (Non-Foil),Set: Mystery Booster 2 • Rarity: Uncommon • Language: En • Type: Instant • Mana Cost: {G/P} • Text: ({G/P} can be paid with either {G} or 2 life.) Put target card from a graveyard on top of its owner's library.,1,Buy it Now,4,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/b/4/b4b7e327-30b0-4e27-9230-95de1ccd6a72.jpg?1723227321,,,,,,,
Trading Card Games,Magic: The Gathering,"Clavileño, First of the Blessed (Non-Foil)","Set: The Lost Caverns of Ixalan Commander • Rarity: Mythic • Language: En • Type: Legendary Creature — Vampire Cleric • Mana Cost: {1}{W}{B} • Text: Whenever you attack, target attacking Vampire that isn't a Demon becomes a Demon in addition to its other types. It gains ""When this creature dies, draw a card and create a tapped 4/3 white and black Vampire Demon creature token with flying.""",1,Buy it Now,4,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/4/e/4e87c55b-897f-4997-adbc-2620993669be.jpg?1698987792,,,,,,,
Trading Card Games,Magic: The Gathering,Insidious Roots (Non-Foil),"Set: Murders at Karlov Manor • Rarity: Uncommon • Language: En • Type: Enchantment • Mana Cost: {B}{G} • Text: Creature tokens you control have ""{T}: Add one mana of any color."" Whenever one or more creature cards leave your graveyard, create a 0/1 green Plant creature token, then put a +1/+1 counter on each Plant you control.",2,Buy it Now,4,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/0/b/0bb91a22-2040-4a37-85f8-5f22de8c5907.jpg?1706242178,,,,,,,
Trading Card Games,Magic: The Gathering,Experimental Confectioner (Non-Foil),"Set: Wilds of Eldraine • Rarity: Uncommon • Language: En • Type: Creature — Human Peasant • Mana Cost: {2}{B} • Text: When this creature enters, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."") Whenever you sacrifice a Food, create a 1/1 black Rat creature token with ""This token can't block.""",1,Buy it Now,4,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/4/9/49aaf5db-9418-4b97-97da-736c674905d4.jpg?1692940565,,,,,,,
Trading Card Games,Magic: The Gathering,Pinnacle Monk // Mystic Peak (Foil),Set: Modern Horizons 3 • Rarity: Uncommon • Language: En • Type: Creature — Djinn Monk // Land • Text: No rules text.,1,Buy it Now,4,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/2/4/24d4f26e-7f96-4b38-867e-4fac819b2679.jpg?1717091314,,,,,,,
Trading Card Games,Magic: The Gathering,Reprieve (Foil),Set: The Lord of the Rings: Tales of Middle-earth • Rarity: Uncommon • Language: En • Type: Instant • Mana Cost: {1}{W} • Text: Return target spell to its owner's hand. Draw a card.,1,Buy it Now,4,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/b/6/b62104ea-1410-4918-9c7d-da6019324600.jpg?1695448778,,,,,,,
Trading Card Games,Magic: The Gathering,Spelunking (Foil),"Set: The Lost Caverns of Ixalan • Rarity: Uncommon • Language: En • Type: Enchantment • Mana Cost: {2}{G} • Text: When this enchantment enters, draw a card, then you may put a land card from your hand onto the battlefield. If you put a Cave onto the battlefield this way, you gain 4 life. Lands you control enter untapped.",1,Buy it Now,4,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/d/3/d3be4257-2316-4a2e-b347-f71c0368a947.jpg?1699044491,,,,,,,
Trading Card Games,Magic: The Gathering,Stern Scolding (Foil),Set: The Lord of the Rings: Tales of Middle-earth • Rarity: Uncommon • Language: En • Type: Instant • Mana Cost: {U} • Text: Counter target creature spell with power or toughness 2 or less.,1,Buy it Now,4,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/7/6/766d656d-59fd-4e63-85a6-db8c72672004.jpg?1695448415,,,,,,,
Trading Card Games,Magic: The Gathering,The Royal Scions (Foil),"Set: Secret Lair Drop • Rarity: Mythic • Language: Ja • Type: Legendary Planeswalker — Will Rowan • Mana Cost: {1}{U}{R} • Text: +1: Draw a card, then discard a card. +1: Target creature gets +2/+0 and gains first strike and trample until end of turn. −8: Draw four cards. When you do, The Royal Scions deals damage to any target equal to the number of cards in your hand.",1,Buy it Now,3,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/d/4/d4ecf1fd-f963-4bc0-8c01-ef781c14e463.jpg?1727567167,,,,,,,
Trading Card Games,Magic: The Gathering,The Royal Scions (Non-Foil),"Set: Secret Lair Drop • Rarity: Mythic • Language: Ja • Type: Legendary Planeswalker — Will Rowan • Mana Cost: {1}{U}{R} • Text: +1: Draw a card, then discard a card. +1: Target creature gets +2/+0 and gains first strike and trample until end of turn. −8: Draw four cards. When you do, The Royal Scions deals damage to any target equal to the number of cards in your hand.",1,Buy it Now,3,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/d/4/d4ecf1fd-f963-4bc0-8c01-ef781c14e463.jpg?1727567167,,,,,,,
Trading Card Games,Magic: The Gathering,Negate (Foil),Set: Strixhaven Mystical Archive • Rarity: Uncommon • Language: Ja • Type: Instant • Mana Cost: {1}{U} • Text: Counter target noncreature spell.,1,Buy it Now,3,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/3/5/35308c10-f8e9-4c35-a680-a3dfe16ac63a.jpg?1638112090,,,,,,,
Trading Card Games,Magic: The Gathering,Krosan Grip (Non-Foil),"Set: Strixhaven Mystical Archive • Rarity: Rare • Language: Ja • Type: Instant • Mana Cost: {2}{G} • Text: Split second (As long as this spell is on the stack, players can't cast spells or activate abilities that aren't mana abilities.) Destroy target artifact or enchantment.",1,Buy it Now,3,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/b/e/bea70da6-8da5-4c9b-8b6d-6a876b046274.jpg?1638110654,,,,,,,
Trading Card Games,Magic: The Gathering,"Blex, Vexing Pest // Search for Blex (Non-Foil)",Set: Strixhaven: School of Mages • Rarity: Mythic • Language: Ja • Type: Legendary Creature — Pest // Sorcery • Text: No rules text.,1,Buy it Now,3,1-3 oz,FALSE,Not Hazmat,Near Mint,,,https://cards.scryfall.io/normal/front/c/2/c204b7ca-0904-40fa-b20c-92400fae20b8.jpg?1739541943,,,,,,,
