Title,Description
Null Elemental Blast normal en,"Collector number: 12
Set code: MH3
Set name: Modern Horizons 3
Foil: normal
Rarity: uncommon
type_line: Instant
color_identity: 
colors: 
mana_cost: {C}
oracle_text: Choose one —
• Counter target multicolored spell.
• Destroy target multicolored permanent.
Language: en"
The Everflowing Well // The Myriad Pools foil en,"Collector number: 56
Set code: LCI
Set name: The Lost Caverns of Ixalan
Foil: foil
Rarity: rare
type_line: Legendary Artifact // Legendary Artifact Land
color_identity: U
colors: 
mana_cost: 
oracle_text: 
Language: en"
Thought Monitor normal en,"Collector number: 71
Set code: MH2
Set name: Modern Horizons 2
Foil: normal
Rarity: rare
type_line: Artifact Creature — Construct
color_identity: U
colors: U
mana_cost: {6}{U}
oracle_text: Affinity for artifacts (This spell costs {1} less to cast for each artifact you control.)
Flying
When this creature enters, draw two cards.
Language: en"
Second Harvest normal en,"Collector number: 417
Set code: INR
Set name: Innistrad Remastered
Foil: normal
Rarity: rare
type_line: Instant
color_identity: G
colors: G
mana_cost: {2}{G}{G}
oracle_text: For each token you control, create a token that's a copy of that permanent.
Language: en"
Fortify foil en,"Collector number: 17
Set code: 2XM
Set name: Double Masters
Foil: foil
Rarity: common
type_line: Instant
color_identity: W
colors: W
mana_cost: {2}{W}
oracle_text: Choose one —
• Creatures you control get +2/+0 until end of turn.
• Creatures you control get +0/+2 until end of turn.
Language: en"
"Terry Pin, Turboturtle normal en","Collector number: 603
Set code: MB2
Set name: Mystery Booster 2
Foil: normal
Rarity: rare
type_line: Legendary Creature — Turtle Athlete
color_identity: R, U
colors: R, U
mana_cost: {2}{U}{R}
oracle_text: Flash
Haste
You may ignore the words ""Activate only as a sorcery"" while activating abilities.
Language: en"
Preposterous Proportions foil en,"Collector number: 109
Set code: FDN
Set name: Foundations
Foil: foil
Rarity: rare
type_line: Sorcery
color_identity: G
colors: G
mana_cost: {5}{G}{G}
oracle_text: Creatures you control get +10/+10 and gain vigilance until end of turn.
Language: en"
"Ezrim, Agency Chief foil en","Collector number: 360
Set code: MKM
Set name: Murders at Karlov Manor
Foil: foil
Rarity: rare
type_line: Legendary Creature — Archon Detective
color_identity: U, W
colors: U, W
mana_cost: {1}{W}{W}{U}{U}
oracle_text: Flying
When Ezrim enters, investigate twice. (To investigate, create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
{1}, Sacrifice an artifact: Ezrim gains your choice of vigilance, lifelink, or hexproof until end of turn.
Language: en"
Huntmaster of the Fells // Ravager of the Fells normal en,"Collector number: 325
Set code: INR
Set name: Innistrad Remastered
Foil: normal
Rarity: rare
type_line: Creature — Human Werewolf // Creature — Werewolf
color_identity: G, R
colors: 
mana_cost: 
oracle_text: 
Language: en"
Skeleton Crew normal en,"Collector number: 53
Set code: LCC
Set name: The Lost Caverns of Ixalan Commander
Foil: normal
Rarity: rare
type_line: Creature — Skeleton Pirate
color_identity: B
colors: B
mana_cost: {3}{B}
oracle_text: Each other creature you control that's a Skeleton or Pirate gets +1/+1.
Whenever one or more creature cards leave your graveyard, create a 2/2 black Skeleton Pirate creature token. (This ability triggers only from the battlefield.)
{5}{B}: Return this card from your graveyard to the battlefield tapped.
Language: en"
"Faramir, Prince of Ithilien normal en","Collector number: 319
Set code: LTR
Set name: The Lord of the Rings: Tales of Middle-earth
Foil: normal
Rarity: rare
type_line: Legendary Creature — Human Noble
color_identity: U, W
colors: U, W
mana_cost: {2}{W}{U}
oracle_text: At the beginning of your end step, choose an opponent. At the beginning of that player's next end step, you draw a card if they didn't attack you that turn. Otherwise, create three 1/1 white Human Soldier creature tokens.
Language: en"
Archway of Innovation foil en,"Collector number: 350
Set code: MH3
Set name: Modern Horizons 3
Foil: foil
Rarity: rare
type_line: Land
color_identity: U
colors: 
mana_cost: 
oracle_text: This land enters tapped unless you control an Island.
{T}: Add {U}.
{U}, {T}: The next spell you cast this turn has improvise. (Your artifacts can help cast that spell. Each artifact you tap after you're done activating mana abilities pays for {1}.)
Language: en"
Bloated Processor normal en,"Collector number: 93
Set code: MOM
Set name: March of the Machine
Foil: normal
Rarity: rare
type_line: Creature — Phyrexian
color_identity: B
colors: B
mana_cost: {2}{B}
oracle_text: Sacrifice another Phyrexian: Put a +1/+1 counter on this creature.
When this creature dies, incubate X, where X is its power. (Create an Incubator token with X +1/+1 counters on it and ""{2}: Transform this token."" It transforms into a 0/0 Phyrexian artifact creature.)
Language: en"
"Torens, Fist of the Angels foil en","Collector number: 250
Set code: INR
Set name: Innistrad Remastered
Foil: foil
Rarity: rare
type_line: Legendary Creature — Human Cleric
color_identity: G, W
colors: G, W
mana_cost: {1}{G}{W}
oracle_text: Training (Whenever this creature attacks with another creature with greater power, put a +1/+1 counter on this creature.)
Whenever you cast a creature spell, create a 1/1 green and white Human Soldier creature token with training.
Language: en"
Paleontologist's Pick-Axe // Dinosaur Headdress normal en,"Collector number: 36
Set code: LCC
Set name: The Lost Caverns of Ixalan Commander
Foil: normal
Rarity: mythic
type_line: Artifact — Equipment // Artifact — Equipment
color_identity: 
colors: 
mana_cost: 
oracle_text: 
Language: en"
Dusk Legion Duelist normal en,"Collector number: 11
Set code: MOM
Set name: March of the Machine
Foil: normal
Rarity: rare
type_line: Creature — Vampire Soldier
color_identity: W
colors: W
mana_cost: {1}{W}
oracle_text: Vigilance
Whenever one or more +1/+1 counters are put on this creature, draw a card. This ability triggers only once each turn.
Language: en"
Insidious Roots normal en,"Collector number: 313
Set code: MKM
Set name: Murders at Karlov Manor
Foil: normal
Rarity: uncommon
type_line: Enchantment
color_identity: B, G
colors: B, G
mana_cost: {B}{G}
oracle_text: Creature tokens you control have ""{T}: Add one mana of any color.""
Whenever one or more creature cards leave your graveyard, create a 0/1 green Plant creature token, then put a +1/+1 counter on each Plant you control.
Language: en"
Split Up normal en,"Collector number: 304
Set code: DSK
Set name: Duskmourn: House of Horror
Foil: normal
Rarity: rare
type_line: Sorcery
color_identity: W
colors: W
mana_cost: {1}{W}{W}
oracle_text: Choose one —
• Destroy all tapped creatures.
• Destroy all untapped creatures.
Language: en"
Showdown of the Skalds foil en,"Collector number: 229
Set code: KHM
Set name: Kaldheim
Foil: foil
Rarity: rare
type_line: Enchantment — Saga
color_identity: R, W
colors: R, W
mana_cost: {2}{R}{W}
oracle_text: (As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — Exile the top four cards of your library. Until the end of your next turn, you may play those cards.
II, III — Whenever you cast a spell this turn, put a +1/+1 counter on target creature you control.
Language: en"
Vodalian Mindsinger normal en,"Collector number: 76
Set code: DMU
Set name: Dominaria United
Foil: normal
Rarity: rare
type_line: Creature — Merfolk Wizard
color_identity: G, R, U
colors: U
mana_cost: {1}{U}{U}
oracle_text: Kicker {1}{R} and/or {1}{G}
This creature enters with two +1/+1 counters on it for each time it was kicked.
When this creature enters, gain control of target creature with power less than this creature's power for as long as you control this creature.
Language: en"
Boulderborn Dragon normal en,"Collector number: 323
Set code: TDM
Set name: Tarkir: Dragonstorm
Foil: normal
Rarity: common
type_line: Artifact Creature — Dragon
color_identity: 
colors: 
mana_cost: {5}
oracle_text: Flying, vigilance
Whenever this creature attacks, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)
Language: en"
Anguished Unmaking foil ja,"Collector number: 1001
Set code: PIP
Set name: Fallout
Foil: foil
Rarity: rare
type_line: Instant
color_identity: B, W
colors: B, W
mana_cost: {1}{W}{B}
oracle_text: Exile target nonland permanent. You lose 3 life.
Language: ja"
Hide in Plain Sight foil en,"Collector number: 410
Set code: MKM
Set name: Murders at Karlov Manor
Foil: foil
Rarity: rare
type_line: Sorcery
color_identity: G
colors: G
mana_cost: {3}{G}
oracle_text: Look at the top five cards of your library, cloak two of them, and put the rest on the bottom of your library in a random order. (To cloak a card, put it onto the battlefield face down as a 2/2 creature with ward {2}. Turn it face up any time for its mana cost if it's a creature card.)
Language: en"
Generous Gift normal en,"Collector number: 26
Set code: CMM
Set name: Commander Masters
Foil: normal
Rarity: common
type_line: Instant
color_identity: W
colors: W
mana_cost: {2}{W}
oracle_text: Destroy target permanent. Its controller creates a 3/3 green Elephant creature token.
Language: en"
Loyal Warhound normal en,"Collector number: 23
Set code: AFR
Set name: Adventures in the Forgotten Realms
Foil: normal
Rarity: rare
type_line: Creature — Dog
color_identity: W
colors: W
mana_cost: {1}{W}
oracle_text: Vigilance
When this creature enters, if an opponent controls more lands than you, search your library for a basic Plains card, put it onto the battlefield tapped, then shuffle.
Language: en"
Lunar Insight normal en,"Collector number: 46
Set code: FDN
Set name: Foundations
Foil: normal
Rarity: rare
type_line: Sorcery
color_identity: U
colors: U
mana_cost: {2}{U}
oracle_text: Draw a card for each different mana value among nonland permanents you control.
Language: en"
Tendrils of Agony normal en,"Collector number: 34
Set code: STA
Set name: Strixhaven Mystical Archive
Foil: normal
Rarity: rare
type_line: Sorcery
color_identity: B
colors: B
mana_cost: {2}{B}{B}
oracle_text: Target player loses 2 life and you gain 2 life.
Storm (When you cast this spell, copy it for each spell cast before it this turn. You may choose new targets for the copies.)
Language: en"
"Venser, Corpse Puppet normal en","Collector number: 219
Set code: ONE
Set name: Phyrexia: All Will Be One
Foil: normal
Rarity: rare
type_line: Legendary Creature — Phyrexian Zombie Wizard
color_identity: B, U
colors: B, U
mana_cost: {U}{B}
oracle_text: Lifelink, toxic 1
Whenever you proliferate, choose one —
• If you don't control a creature named The Hollow Sentinel, create The Hollow Sentinel, a legendary 3/3 colorless Phyrexian Golem artifact creature token.
• Target artifact creature you control gains flying and lifelink until end of turn.
Language: en"
Mystic Forge normal ja,"Collector number: 484
Set code: PIP
Set name: Fallout
Foil: normal
Rarity: rare
type_line: Artifact
color_identity: 
colors: 
mana_cost: {4}
oracle_text: You may look at the top card of your library any time.
You may cast artifact spells and colorless spells from the top of your library.
{T}, Pay 1 life: Exile the top card of your library.
Language: ja"
Flare of Cultivation normal en,"Collector number: 154
Set code: MH3
Set name: Modern Horizons 3
Foil: normal
Rarity: rare
type_line: Sorcery
color_identity: G
colors: G
mana_cost: {1}{G}{G}
oracle_text: You may sacrifice a nontoken green creature rather than pay this spell's mana cost.
Search your library for up to two basic land cards, reveal those cards, put one onto the battlefield tapped and the other into your hand, then shuffle.
Language: en"
Kodama's Reach normal en,"Collector number: 300
Set code: CMM
Set name: Commander Masters
Foil: normal
Rarity: common
type_line: Sorcery — Arcane
color_identity: G
colors: G
mana_cost: {2}{G}
oracle_text: Search your library for up to two basic land cards, reveal those cards, put one onto the battlefield tapped and the other into your hand, then shuffle.
Language: en"
Hobbit's Sting normal en,"Collector number: 471
Set code: LTR
Set name: The Lord of the Rings: Tales of Middle-earth
Foil: normal
Rarity: common
type_line: Instant
color_identity: W
colors: W
mana_cost: {1}{W}
oracle_text: Hobbit's Sting deals X damage to target creature, where X is the number of creatures you control plus the number of Foods you control.
Language: en"
"Phabine, Boss's Confidant normal en","Collector number: 9
Set code: NCC
Set name: New Capenna Commander
Foil: normal
Rarity: mythic
type_line: Legendary Creature — Cat Advisor
color_identity: G, R, W
colors: G, R, W
mana_cost: {3}{R}{G}{W}
oracle_text: Creature tokens you control have haste.
Parley — At the beginning of combat on your turn, each player reveals the top card of their library. For each land card revealed this way, you create a 1/1 green and white Citizen creature token. Then creatures you control get +1/+1 until end of turn for each nonland card revealed this way. Then each player draws a card.
Language: en"
