Title,Description
normal Grand Abolisher,"Set code: BIG
Set name: The Big Score
Collector number: 67
Rarity: mythic
type_line: Creature — Human Cleric
Language: en
mana_cost: {W}{W}
color_identity: W
colors: W
oracle_text: During your turn, your opponents can't cast spells or activate abilities of artifacts, creatures, or enchantments."
normal Grand Architect,"Set code: 2XM
Set name: Double Masters
Collector number: 53
Rarity: rare
type_line: Creature — Vedalken Artificer
Language: en
mana_cost: {1}{U}{U}
color_identity: U
colors: U
oracle_text: Other blue creatures you control get +1/+1.
{U}: Target artifact creature becomes blue until end of turn.
Tap an untapped blue creature you control: Add {C}{C}. Spend this mana only to cast artifact spells or activate abilities of artifacts."
normal Graveblade Marauder,"Set code: J22
Set name: Jumpstart 2022
Collector number: 422
Rarity: rare
type_line: Creature — Human Warrior
Language: en
mana_cost: {2}{B}
color_identity: B
colors: B
oracle_text: Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
Whenever this creature deals combat damage to a player, that player loses life equal to the number of creature cards in your graveyard."
normal Gray Merchant of Asphodel,"Set code: TSR
Set name: Time Spiral Remastered
Collector number: 323
Rarity: special
type_line: Creature — Zombie
Language: en
mana_cost: {3}{B}{B}
color_identity: B
colors: B
oracle_text: When this creature enters, each opponent loses X life, where X is your devotion to black. You gain life equal to the life lost this way. (Each {B} in the mana costs of permanents you control counts toward your devotion to black.)"
foil Gray Merchant of Alphabet,"Set code: UNF
Set name: Unfinity
Collector number: 75
Rarity: uncommon
type_line: Creature — Zombie Performer
Language: en
mana_cost: {3}{B}{B}
color_identity: B
colors: B
oracle_text: When this creature enters, choose a letter. For each creature you control that has the chosen letter in its name, you gain 1 life and each opponent loses 1 life."
normal Graywater's Fixer,"Set code: OTC
Set name: Outlaws of Thunder Junction Commander
Collector number: 72
Rarity: rare
type_line: Creature — Lizard Mercenary
Language: en
mana_cost: {2}{B}{R}
color_identity: B, R
colors: B, R
oracle_text: Each outlaw creature card in your graveyard has encore {X}, where X is its mana value. (Exile it and pay its encore cost: For each opponent, create a token copy that attacks that opponent this turn if able. They gain haste. Sacrifice them at the beginning of the next end step. Activate only as a sorcery.)"
normal Greater Gargadon,"Set code: TSR
Set name: Time Spiral Remastered
Collector number: 167
Rarity: rare
type_line: Creature — Beast
Language: en
mana_cost: {9}{R}
color_identity: R
colors: R
oracle_text: Suspend 10—{R}
Sacrifice an artifact, creature, or land: Remove a time counter from this card. Activate only if this card is suspended."
normal Greatest Show in the Multiverse,"Set code: UNF
Set name: Unfinity
Collector number: 189
Rarity: mythic
type_line: Artifact Enchantment — Saga
Language: en
mana_cost: {7}
color_identity: 
colors: 
oracle_text: (As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
As an additional cost to cast this spell, exile five instant and/or sorcery cards you own with the same artist and different names from outside the game.
I, II, III — Choose one of the exiled cards at random. You may cast it without paying its mana cost."
etched Green Sun's Zenith,"Set code: 2X2
Set name: Double Masters 2022
Collector number: 461
Rarity: rare
type_line: Sorcery
Language: en
mana_cost: {X}{G}
color_identity: G
colors: G
oracle_text: Search your library for a green creature card with mana value X or less, put it onto the battlefield, then shuffle. Shuffle Green Sun's Zenith into its owner's library."
normal Grinding Station,"Set code: MB2
Set name: Mystery Booster 2
Collector number: 223
Rarity: uncommon
type_line: Artifact
Language: en
mana_cost: {2}
color_identity: 
colors: 
oracle_text: {T}, Sacrifice an artifact: Target player mills three cards.
Whenever an artifact enters, you may untap this artifact."
normal Griselbrand,"Set code: INR
Set name: Innistrad Remastered
Collector number: 485
Rarity: mythic
type_line: Legendary Creature — Demon
Language: en
mana_cost: {4}{B}{B}{B}{B}
color_identity: B
colors: B
oracle_text: Flying, lifelink
Pay 7 life: Draw seven cards."
normal Griselbrand,"Set code: INR
Set name: Innistrad Remastered
Collector number: 381
Rarity: mythic
type_line: Legendary Creature — Demon
Language: en
mana_cost: {4}{B}{B}{B}{B}
color_identity: B
colors: B
oracle_text: Flying, lifelink
Pay 7 life: Draw seven cards."
normal Guardian of Faith,"Set code: AFR
Set name: Adventures in the Forgotten Realms
Collector number: 18
Rarity: rare
type_line: Creature — Spirit Knight
Language: en
mana_cost: {1}{W}{W}
color_identity: W
colors: W
oracle_text: Flash
Vigilance
When this creature enters, any number of other target creatures you control phase out. (Treat them and anything attached to them as though they don't exist until their controller's next turn.)"
normal Guardian of New Benalia,"Set code: DMU
Set name: Dominaria United
Collector number: 19
Rarity: rare
type_line: Creature — Human Soldier
Language: en
mana_cost: {1}{W}
color_identity: W
colors: W
oracle_text: Enlist (As this creature attacks, you may tap a nonattacking creature you control without summoning sickness. When you do, add its power to this creature's until end of turn.)
Whenever this creature enlists a creature, scry 2.
Discard a card: This creature gains indestructible until end of turn. Tap it."
normal Guardian Sunmare,"Set code: DFT
Set name: Aetherdrift
Collector number: 334
Rarity: rare
type_line: Creature — Horse Mount
Language: en
mana_cost: {3}{W}{W}
color_identity: W
colors: W
oracle_text: Ward {2}
Whenever this creature attacks while saddled, search your library for a nonland permanent card with mana value 3 or less, put it onto the battlefield, then shuffle.
Saddle 4"
foil Gumdrop Poisoner // Tempt with Treats,"Set code: WOE
Set name: Wilds of Eldraine
Collector number: 280
Rarity: rare
type_line: Creature — Human Warlock // Instant — Adventure
Language: en
mana_cost: {2}{B} // {B}
color_identity: B
colors: B
oracle_text: "
normal Gurmag Angler,"Set code: TSR
Set name: Time Spiral Remastered
Collector number: 324
Rarity: special
type_line: Creature — Zombie Fish
Language: en
mana_cost: {6}{B}
color_identity: B
colors: B
oracle_text: Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)"
"foil Harald, King of Skemfar","Set code: KHM
Set name: Kaldheim
Collector number: 323
Rarity: uncommon
type_line: Legendary Creature — Elf Warrior
Language: en
mana_cost: {1}{B}{G}
color_identity: B, G
colors: B, G
oracle_text: Menace (This creature can't be blocked except by two or more creatures.)
When Harald enters, look at the top five cards of your library. You may reveal an Elf, Warrior, or Tyvar card from among them and put it into your hand. Put the rest on the bottom of your library in a random order."
normal Harbinger of the Seas,"Set code: MH3
Set name: Modern Horizons 3
Collector number: 63
Rarity: rare
type_line: Creature — Merfolk Wizard
Language: en
mana_cost: {1}{U}{U}
color_identity: U
colors: U
oracle_text: Nonbasic lands are Islands."
normal Hardy of Myra's Marvels,"Set code: UNF
Set name: Unfinity
Collector number: 141
Rarity: rare
type_line: Legendary Creature — Elf Performer
Language: en
mana_cost: {2}{G}{G}
color_identity: G
colors: G
oracle_text: As Hardy of Myra's Marvels enters, choose a number.
Whenever you cast a spell with the chosen number of lines of flavor text, put that many +1/+1 counters on target creature.
Partner (You can have two commanders if both have partner.)"
normal Haunted House,"Set code: UNF
Set name: Unfinity
Collector number: 217a
Rarity: rare
type_line: Artifact — Attraction
Language: en
mana_cost: 
color_identity: 
colors: 
oracle_text: Visit — Return target creature card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of your next end step."
normal Hedron Archive,"Set code: TSR
Set name: Time Spiral Remastered
Collector number: 395
Rarity: special
type_line: Artifact
Language: en
mana_cost: {4}
color_identity: 
colors: 
oracle_text: {T}: Add {C}{C}.
{2}, {T}, Sacrifice this artifact: Draw two cards."
normal Hellkite Tyrant,"Set code: RVR
Set name: Ravnica Remastered
Collector number: 333
Rarity: rare
type_line: Creature — Dragon
Language: en
mana_cost: {4}{R}{R}
color_identity: R
colors: R
oracle_text: Flying, trample
Whenever Hellkite Tyrant deals combat damage to a player, gain control of all artifacts that player controls.
At the beginning of your upkeep, if you control twenty or more artifacts, you win the game."
normal Heroic Intervention,"Set code: SLD
Set name: Secret Lair Drop
Collector number: 1750
Rarity: rare
type_line: Instant
Language: en
mana_cost: {1}{G}
color_identity: G
colors: G
oracle_text: Permanents you control gain hexproof and indestructible until end of turn."
normal Heroic Intervention,"Set code: PM21
Set name: Core Set 2021 Promos
Collector number: 188p
Rarity: rare
type_line: Instant
Language: en
mana_cost: {1}{G}
color_identity: G
colors: G
oracle_text: Permanents you control gain hexproof and indestructible until end of turn."
foil Hired Claw,"Set code: BLB
Set name: Bloomburrow
Collector number: 140
Rarity: rare
type_line: Creature — Lizard Mercenary
Language: en
mana_cost: {R}
color_identity: R
colors: R
oracle_text: Whenever you attack with one or more Lizards, this creature deals 1 damage to target opponent.
{1}{R}: Put a +1/+1 counter on this creature. Activate only if an opponent lost life this turn and only once each turn."
normal Hobbit's Sting,"Set code: LTR
Set name: The Lord of the Rings: Tales of Middle-earth
Collector number: 471
Rarity: common
type_line: Instant
Language: en
mana_cost: {1}{W}
color_identity: W
colors: W
oracle_text: Hobbit's Sting deals X damage to target creature, where X is the number of creatures you control plus the number of Foods you control."
normal Homunculus Horde,"Set code: FDN
Set name: Foundations
Collector number: 454
Rarity: rare
type_line: Creature — Homunculus
Language: en
mana_cost: {3}{U}
color_identity: U
colors: U
oracle_text: Whenever you draw your second card each turn, create a token that's a copy of this creature."
foil Hopeful Initiate,"Set code: INR
Set name: Innistrad Remastered
Collector number: 27
Rarity: rare
type_line: Creature — Human Warlock
Language: en
mana_cost: {W}
color_identity: W
colors: W
oracle_text: Training (Whenever this creature attacks with another creature with greater power, put a +1/+1 counter on this creature.)
{2}{W}, Remove two +1/+1 counters from among creatures you control: Destroy target artifact or enchantment."
"normal Huatli, Poet of Unity // Roar of the Fifth People","Set code: LCI
Set name: The Lost Caverns of Ixalan
Collector number: 296
Rarity: mythic
type_line: Legendary Creature — Human Warrior Bard // Enchantment — Saga
Language: en
mana_cost: 
color_identity: G, R, W
colors: 
oracle_text: "
"normal Hugs, Grisly Guardian","Set code: BLB
Set name: Bloomburrow
Collector number: 333
Rarity: mythic
type_line: Legendary Creature — Badger Warrior
Language: en
mana_cost: {X}{R}{R}{G}{G}
color_identity: G, R
colors: G, R
oracle_text: Trample
When Hugs enters, exile the top X cards of your library. Until the end of your next turn, you may play those cards.
You may play an additional land on each of your turns."
foil Hulldrifter,"Set code: DFT
Set name: Aetherdrift
Collector number: 300
Rarity: common
type_line: Artifact — Vehicle
Language: en
mana_cost: {3}{U}{U}
color_identity: U
colors: U
oracle_text: Flying
When this Vehicle enters, draw two cards.
Crew 3 (Tap any number of creatures you control with total power 3 or more: This Vehicle becomes an artifact creature until end of turn.)"
