Category,Sub Category,Title,Description,Quantity,Type,Price,Shipping Profile,Offerable,Hazmat,Condition,Cost Per Item,SKU,Image URL 1,Image URL 2,Image URL 3,Image URL 4,Image URL 5,Image URL 6,Image URL 7,Image URL 8
Trading Cards,Magic: The Gathering,Fireflux Squad normal,"Foil: normal
Collector number: 51
Set name: Commander 2020
Set code: C20
Rarity: rare
Language: en
color_identity: R
colors: R
mana_cost: {3}{R}
type_line: Creature — Human Soldier
oracle_text: Haste
Whenever this creature attacks, you may exile another target attacking creature you control. If you do, reveal cards from the top of your library until you reveal a creature card. Put that card onto the battlefield tapped and attacking and the rest on the bottom of your library in a random order.",1,,1,,No,No,near_mint,0.47,,https://cards.scryfall.io/normal/front/4/b/4bcff20b-06f7-4228-a99c-6ff46e73e353.jpg?1591319589,,,,,,,
Trading Cards,Magic: The Gathering,Firja's Retribution normal,"Foil: normal
Collector number: 210
Set name: Kaldheim
Set code: KHM
Rarity: rare
Language: en
color_identity: B, W
colors: B, W
mana_cost: {1}{W}{W}{B}
type_line: Enchantment — Saga
oracle_text: (As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — Create a 4/4 white Angel Warrior creature token with flying and vigilance.
II — Until end of turn, Angels you control gain ""{T}: Destroy target creature with power less than this creature's power.""
III — Angels you control gain double strike until end of turn.",1,,1,,No,No,near_mint,0.49,,https://cards.scryfall.io/normal/front/0/3/03dff23e-d7e3-4d75-a9dc-fdf4a42f31e0.jpg?1631051388,,,,,,,
Trading Cards,Magic: The Gathering,Flagstones of Trokair normal,"Foil: normal
Collector number: 278
Set name: Time Spiral Remastered
Set code: TSR
Rarity: rare
Language: en
color_identity: W
colors: 
mana_cost: 
type_line: Legendary Land
oracle_text: {T}: Add {W}.
When Flagstones of Trokair is put into a graveyard from the battlefield, you may search your library for a Plains card, put it onto the battlefield tapped, then shuffle.",1,,5,,No,No,near_mint,4.46,,https://cards.scryfall.io/normal/front/a/0/a0acea27-88de-4d27-8da2-8f82439526a1.jpg?1619399261,,,,,,,
Trading Cards,Magic: The Gathering,Flare of Cultivation normal,"Foil: normal
Collector number: 425
Set name: Modern Horizons 3
Set code: MH3
Rarity: rare
Language: en
color_identity: G
colors: G
mana_cost: {1}{G}{G}
type_line: Sorcery
oracle_text: You may sacrifice a nontoken green creature rather than pay this spell's mana cost.
Search your library for up to two basic land cards, reveal those cards, put one onto the battlefield tapped and the other into your hand, then shuffle.",2,,2,,No,No,near_mint,1.54,,https://cards.scryfall.io/normal/front/b/0/b057c3e0-9d1e-4136-be70-ff34701a2cb7.jpg?1738521599,,,,,,,
Trading Cards,Magic: The Gathering,Flare of Denial foil,"Foil: foil
Collector number: 62
Set name: Modern Horizons 3
Set code: MH3
Rarity: rare
Language: en
color_identity: U
colors: U
mana_cost: {1}{U}{U}
type_line: Instant
oracle_text: You may sacrifice a nontoken blue creature rather than pay this spell's mana cost.
Counter target spell.",1,,6,,No,No,near_mint,6.08,,https://cards.scryfall.io/normal/front/7/1/71a98efb-9b0a-496b-ac21-8d70527ea544.jpg?1717470464,,,,,,,
Trading Cards,Magic: The Gathering,Flare of Cultivation normal,"Foil: normal
Collector number: 154
Set name: Modern Horizons 3
Set code: MH3
Rarity: rare
Language: en
color_identity: G
colors: G
mana_cost: {1}{G}{G}
type_line: Sorcery
oracle_text: You may sacrifice a nontoken green creature rather than pay this spell's mana cost.
Search your library for up to two basic land cards, reveal those cards, put one onto the battlefield tapped and the other into your hand, then shuffle.",1,,1,,No,No,near_mint,1.13,,https://cards.scryfall.io/normal/front/b/d/bda2fa87-81c0-41ac-8831-556ce392c058.jpg?1717470461,,,,,,,
Trading Cards,Magic: The Gathering,Flare of Denial normal,"Foil: normal
Collector number: 62
Set name: Modern Horizons 3
Set code: MH3
Rarity: rare
Language: en
color_identity: U
colors: U
mana_cost: {1}{U}{U}
type_line: Instant
oracle_text: You may sacrifice a nontoken blue creature rather than pay this spell's mana cost.
Counter target spell.",1,,5,,No,No,near_mint,4.95,,https://cards.scryfall.io/normal/front/7/1/71a98efb-9b0a-496b-ac21-8d70527ea544.jpg?1717470464,,,,,,,
Trading Cards,Magic: The Gathering,Flare of Malice foil,"Foil: foil
Collector number: 331
Set name: Modern Horizons 3
Set code: MH3
Rarity: rare
Language: en
color_identity: B
colors: B
mana_cost: {2}{B}{B}
type_line: Instant
oracle_text: You may sacrifice a nontoken black creature rather than pay this spell's mana cost.
Each opponent sacrifices a creature or planeswalker with the greatest mana value among creatures and planeswalkers they control.",1,,9,,No,No,near_mint,9.02,,https://cards.scryfall.io/normal/front/d/1/d1822be1-9316-40c7-871d-25b0a5dea755.jpg?1717014143,,,,,,,
Trading Cards,Magic: The Gathering,Flawless Maneuver normal,"Foil: normal
Collector number: 1728
Set name: Secret Lair Drop
Set code: SLD
Rarity: rare
Language: en
color_identity: W
colors: W
mana_cost: {2}{W}
type_line: Instant
oracle_text: If you control a commander, you may cast this spell without paying its mana cost.
Creatures you control gain indestructible until end of turn.",2,,16,,No,No,near_mint,16.0,,https://cards.scryfall.io/normal/front/b/e/becd6a66-51b5-4ef1-a8a4-f65343bda3f8.jpg?1729274152,,,,,,,
Trading Cards,Magic: The Gathering,Flesh Duplicate foil,"Foil: foil
Collector number: 950
Set name: Doctor Who
Set code: WHO
Rarity: rare
Language: en
color_identity: U
colors: U
mana_cost: {U}{U}
type_line: Creature — Shapeshifter Rebel
oracle_text: You may have this creature enter as a copy of any creature on the battlefield, except it has vanishing 3 if that creature doesn't have vanishing. (A permanent with vanishing 3 enters with three time counters on it. At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.)",1,,25,,No,No,near_mint,24.57,,https://cards.scryfall.io/normal/front/2/b/2b37617e-bba7-4d85-8092-9b43be7fec40.jpg?1696638454,,,,,,,
Trading Cards,Magic: The Gathering,Flickering Ward normal,"Foil: normal
Collector number: 11
Set name: Mystery Booster 2
Set code: MB2
Rarity: uncommon
Language: en
color_identity: W
colors: W
mana_cost: {W}
type_line: Enchantment — Aura
oracle_text: Enchant creature
As this Aura enters, choose a color.
Enchanted creature has protection from the chosen color. This effect doesn't remove this Aura.
{W}: Return this Aura to its owner's hand.",1,,2,,No,No,near_mint,1.92,,https://cards.scryfall.io/normal/front/a/4/a41ed670-f1bd-4785-9347-fea7b93a462f.jpg?1723226331,,,,,,,
Trading Cards,Magic: The Gathering,Floodfarm Verge normal,"Foil: normal
Collector number: 259
Set name: Duskmourn: House of Horror
Set code: DSK
Rarity: rare
Language: en
color_identity: U, W
colors: 
mana_cost: 
type_line: Land
oracle_text: {T}: Add {W}.
{T}: Add {U}. Activate only if you control a Plains or an Island.",1,,9,,No,No,near_mint,8.77,,https://cards.scryfall.io/normal/front/d/5/d53ed0db-1199-44b3-8eda-8189dfcf53d1.jpg?1726286841,,,,,,,
Trading Cards,Magic: The Gathering,"Florian, Voldaren Scion normal","Foil: normal
Collector number: 223
Set name: Innistrad: Double Feature
Set code: DBL
Rarity: rare
Language: en
color_identity: B, R
colors: B, R
mana_cost: {1}{B}{R}
type_line: Legendary Creature — Vampire Noble
oracle_text: First strike
At the beginning of each of your postcombat main phases, look at the top X cards of your library, where X is the total amount of life your opponents lost this turn. Exile one of those cards and put the rest on the bottom of your library in a random order. You may play the exiled card this turn.",1,,1,,No,No,near_mint,0.75,,https://cards.scryfall.io/normal/front/3/7/37fd06c9-0656-43b3-93ab-ca378f3065a7.jpg?1673160826,,,,,,,
Trading Cards,Magic: The Gathering,Form of the Approach of the Second Sun foil,"Foil: foil
Collector number: 9
Set name: Unfinity
Set code: UNF
Rarity: rare
Language: en
color_identity: W
colors: W
mana_cost: {4}{W}
type_line: Enchantment
oracle_text: When this enchantment enters, you gain 7 life. You become a card until you leave your library or that library is shuffled. Put yourself seventh from the top, balancing the cards on top of you on your head.
When you draw yourself, you win the game.
When one or more cards fall off your head, exile them and all cards on your head, then sacrifice this enchantment.",1,,1,,No,No,near_mint,0.25,,https://cards.scryfall.io/normal/front/2/1/2149da9d-35ad-4f32-8072-fb515100b2fd.jpg?1673913099,,,,,,,
Trading Cards,Magic: The Gathering,Fortify foil,"Foil: foil
Collector number: 17
Set name: Double Masters
Set code: 2XM
Rarity: common
Language: en
color_identity: W
colors: W
mana_cost: {2}{W}
type_line: Instant
oracle_text: Choose one —
• Creatures you control get +2/+0 until end of turn.
• Creatures you control get +0/+2 until end of turn.",1,,1,,No,No,near_mint,0.25,,https://cards.scryfall.io/normal/front/4/9/4974169a-f454-4b8a-9301-18498c73c5ab.jpg?1599707254,,,,,,,
Trading Cards,Magic: The Gathering,Fountainport normal,"Foil: normal
Collector number: 368
Set name: Bloomburrow
Set code: BLB
Rarity: rare
Language: en
color_identity: 
colors: 
mana_cost: 
type_line: Land
oracle_text: {T}: Add {C}.
{2}, {T}, Sacrifice a token: Draw a card.
{3}, {T}, Pay 1 life: Create a 1/1 blue Fish creature token.
{4}, {T}: Create a Treasure token.",1,,5,,No,No,near_mint,4.76,,https://cards.scryfall.io/normal/front/d/d/dd04367b-59d8-4ee6-8b5a-abfb1373c226.jpg?1721427974,,,,,,,
Trading Cards,Magic: The Gathering,Freestrider Lookout normal,"Foil: normal
Collector number: 340
Set name: Outlaws of Thunder Junction
Set code: OTJ
Rarity: rare
Language: en
color_identity: G
colors: G
mana_cost: {2}{G}
type_line: Creature — Human Rogue
oracle_text: Reach
Whenever you commit a crime, look at the top five cards of your library. You may put a land card from among them onto the battlefield tapped. Put the rest on the bottom of your library in a random order. This ability triggers only once each turn. (Targeting opponents, anything they control, and/or cards in their graveyards is a crime.)",1,,1,,No,No,near_mint,1.28,,https://cards.scryfall.io/normal/front/8/1/81289833-ebdb-4fe7-ad17-6e39eb399e69.jpg?1712356700,,,,,,,
Trading Cards,Magic: The Gathering,Friarball normal,"Foil: normal
Collector number: 514
Set name: Mystery Booster 2
Set code: MB2
Rarity: rare
Language: en
color_identity: W
colors: W
mana_cost: {3}{W}
type_line: Sorcery
oracle_text: Create a 2/2 white Monk creature token.
Coststorm (When you cast this spell, copy it for each different mana value among other spells and lands you've played this turn.)",1,,1,,No,No,near_mint,0.25,,https://cards.scryfall.io/normal/front/4/d/4d97d719-3a1e-4160-b393-71e289e005e0.jpg?1723373748,,,,,,,
Trading Cards,Magic: The Gathering,Full Throttle foil,"Foil: foil
Collector number: 127
Set name: Aetherdrift
Set code: DFT
Rarity: rare
Language: en
color_identity: R
colors: R
mana_cost: {4}{R}{R}
type_line: Sorcery
oracle_text: After this main phase, there are two additional combat phases.
At the beginning of each combat this turn, untap all creatures that attacked this turn.",1,,3,,No,No,near_mint,2.55,,https://cards.scryfall.io/normal/front/d/9/d91f7cad-89e8-45cb-a78e-b35b0ee64783.jpg?1738356414,,,,,,,
Trading Cards,Magic: The Gathering,Funeral Room // Awakening Hall normal,"Foil: normal
Collector number: 338
Set name: Duskmourn: House of Horror
Set code: DSK
Rarity: mythic
Language: en
color_identity: B
colors: B
mana_cost: {2}{B} // {6}{B}{B}
type_line: Enchantment — Room // Enchantment — Room
oracle_text: ",1,,6,,No,No,near_mint,6.21,,https://cards.scryfall.io/normal/front/d/a/da30e940-acba-4f10-bd0e-3a0b165233f9.jpg?1726780638,,,,,,,
Trading Cards,Magic: The Gathering,Funeral Room // Awakening Hall normal,"Foil: normal
Collector number: 100
Set name: Duskmourn: House of Horror
Set code: DSK
Rarity: mythic
Language: en
color_identity: B
colors: B
mana_cost: {2}{B} // {6}{B}{B}
type_line: Enchantment — Room // Enchantment — Room
oracle_text: ",1,,5,,No,No,near_mint,4.47,,https://cards.scryfall.io/normal/front/4/8/48237c98-5067-47a8-af74-7b9bce57c6a4.jpg?1726867790,,,,,,,
Trading Cards,Magic: The Gathering,Fear of Missing Out normal,"Foil: normal
Collector number: 316
Set name: Duskmourn: House of Horror
Set code: DSK
Rarity: rare
Language: en
color_identity: R
colors: R
mana_cost: {1}{R}
type_line: Enchantment Creature — Nightmare
oracle_text: When this creature enters, discard a card, then draw a card.
Delirium — Whenever this creature attacks for the first time each turn, if there are four or more card types among cards in your graveyard, untap target creature. After this phase, there is an additional combat phase.",2,,5,,No,No,near_mint,5.14,,https://cards.scryfall.io/normal/front/4/5/45b924a5-6533-4ca6-bd2e-32debdfb6c08.jpg?1726287061,,,,,,,
Trading Cards,Magic: The Gathering,Galewind Moose normal,"Foil: normal
Collector number: 173
Set name: Bloomburrow
Set code: BLB
Rarity: uncommon
Language: en
color_identity: G
colors: G
mana_cost: {4}{G}{G}
type_line: Creature — Elemental Elk
oracle_text: Flash
Vigilance, reach, trample",1,,1,,No,No,near_mint,0.2,,https://cards.scryfall.io/normal/front/5/8/58706bd8-558a-43b9-9f1e-c1ff0044203b.jpg?1721426814,,,,,,,
Trading Cards,Magic: The Gathering,Gallery of Legends normal,"Foil: normal
Collector number: 213a
Set name: Unfinity
Set code: UNF
Rarity: rare
Language: en
color_identity: 
colors: 
mana_cost: 
type_line: Artifact — Attraction
oracle_text: Visit — Exile cards from the top of your library until you exile a nonland card, then choose a legendary creature card name with the same mana value as that card. Create a token that's a copy of the card with the chosen name. That token gains haste. Exile it at the beginning of the next end step.",1,,1,,No,No,near_mint,0.25,,https://cards.scryfall.io/normal/front/a/9/a9ad0d58-b1f6-4549-b0b3-f655b006dbb4.jpg?1673915680,,,,,,,
Trading Cards,Magic: The Gathering,Gauntlet of Power foil,"Foil: foil
Collector number: 267
Set name: Time Spiral Remastered
Set code: TSR
Rarity: mythic
Language: en
color_identity: 
colors: 
mana_cost: {5}
type_line: Artifact
oracle_text: As this artifact enters, choose a color.
Creatures of the chosen color get +1/+1.
Whenever a basic land is tapped for mana of the chosen color, its controller adds an additional one mana of that color.",1,,5,,No,No,near_mint,4.9,,https://cards.scryfall.io/normal/front/1/4/14e870a0-5699-4f42-b67a-8dbd24e0c9c2.jpg?1619404297,,,,,,,
Trading Cards,Magic: The Gathering,General Kudro of Drannith normal,"Foil: normal
Collector number: 335
Set name: Ikoria: Lair of Behemoths
Set code: IKO
Rarity: mythic
Language: en
color_identity: B, W
colors: B, W
mana_cost: {1}{W}{B}
type_line: Legendary Creature — Human Soldier
oracle_text: Other Humans you control get +1/+1.
Whenever General Kudro or another Human you control enters, exile target card from an opponent's graveyard.
{2}, Sacrifice two Humans: Destroy target creature with power 4 or greater.",1,,3,,No,No,near_mint,2.51,,https://cards.scryfall.io/normal/front/e/6/e6eb6b97-8b87-4565-940a-01a7fd79a989.jpg?1604782374,,,,,,,
Trading Cards,Magic: The Gathering,Generous Gift normal,"Foil: normal
Collector number: 26
Set name: Commander Masters
Set code: CMM
Rarity: common
Language: en
color_identity: W
colors: W
mana_cost: {2}{W}
type_line: Instant
oracle_text: Destroy target permanent. Its controller creates a 3/3 green Elephant creature token.",1,,1,,No,No,near_mint,0.78,,https://cards.scryfall.io/normal/front/1/a/1a8c02ab-6348-4b04-8ce0-b36309a14a5e.jpg?1689995694,,,,,,,
Trading Cards,Magic: The Gathering,Get Lost foil,"Foil: foil
Collector number: 333
Set name: The Lost Caverns of Ixalan
Set code: LCI
Rarity: rare
Language: en
color_identity: W
colors: W
mana_cost: {1}{W}
type_line: Instant
oracle_text: Destroy target creature, enchantment, or planeswalker. Its controller creates two Map tokens. (They're artifacts with ""{1}, {T}, Sacrifice this token: Target creature you control explores. Activate only as a sorcery."")",1,,7,,No,No,near_mint,6.97,,https://cards.scryfall.io/normal/front/7/d/7d60e0bc-1ce1-4b91-9952-16b394b5a348.jpg?1699044877,,,,,,,
