Name,Set code,Set name,Collector number,Foil,Rarity,Quantity,ManaBox ID,Scryfall ID,Purchase price,Misprint,Altered,Condition,Language,Purchase price currency,type_line,mana_cost,colors,color_identity,oracle_text,legal_commander,legal_pauper
Edgewall Inn,WOE,Wilds of Eldraine,255,normal,uncommon,2,85809,ec435e54-628a-43bd-8804-cbc37e375bce,0.09,False,False,near_mint,en,USD,Land,,,,"This land enters tapped.
As this land enters, choose a color.
{T}: Add one mana of the chosen color.
{3}, {T}, Sacrifice this land: Return target card that has an Adventure from your graveyard to your hand.",legal,not_legal
Eelectrocute,UNF,Unfinity,106,foil,common,1,73237,b19d1e98-f667-4a3b-9e78-a416118aec52,0.01,False,False,near_mint,en,USD,Instant,{1}{R},R,R,"Eelectrocute deals 2 damage to any target.
You may cast this card from your graveyard as long as you've rolled a 6 this turn. If you cast it this way and it would be put into your graveyard, exile it instead.",legal,legal
Ego Drain,WOE,Wilds of Eldraine,86,normal,uncommon,1,85566,8faf36da-bbad-4d6e-a530-502d47a2dd23,0.06,False,False,near_mint,en,USD,Sorcery,{B},B,B,"Target opponent reveals their hand. You choose a nonland card from it. That player discards that card. If you don't control a Faerie, exile a card from your hand.",legal,not_legal
Elderleaf Mentor,KHM,Kaldheim,165,normal,common,1,56897,5e8bded3-46c3-474f-9d09-978df8705ad1,0.03,False,False,near_mint,en,USD,Creature — Elf Warrior,{3}{G},G,G,"When this creature enters, create a 1/1 green Elf Warrior creature token.",legal,legal
Eldrazi Ravager,MH3,Modern Horizons 3,5,normal,uncommon,2,94339,0ce97bb8-b0ee-4473-8c26-a3ec91abec97,0.12,False,False,near_mint,en,USD,Creature — Eldrazi,{5}{C},,,"Annihilator 1 (Whenever this creature attacks, defending player sacrifices a permanent of their choice.)
Sacrifice two Eldrazi: Return this card from your graveyard to your hand.
Cycling {2} ({2}, Discard this card: Draw a card.)",legal,not_legal
Eldrazi Ravager,MH3,Modern Horizons 3,5,foil,uncommon,1,94339,0ce97bb8-b0ee-4473-8c26-a3ec91abec97,0.16,False,False,near_mint,en,USD,Creature — Eldrazi,{5}{C},,,"Annihilator 1 (Whenever this creature attacks, defending player sacrifices a permanent of their choice.)
Sacrifice two Eldrazi: Return this card from your graveyard to your hand.
Cycling {2} ({2}, Discard this card: Draw a card.)",legal,not_legal
Eldrazi Repurposer,MH3,Modern Horizons 3,150,foil,common,1,94846,37f79ba7-7b65-4387-b498-f770816ce8dd,0.19,False,False,near_mint,en,USD,Creature — Eldrazi Drone,{2}{G},,G,"Devoid (This card has no color.)
When you cast this spell and when this creature dies, create a 0/1 colorless Eldrazi Spawn creature token with ""Sacrifice this token: Add {C}.""",legal,legal
Eldrazi Repurposer,MH3,Modern Horizons 3,150,normal,common,3,94846,37f79ba7-7b65-4387-b498-f770816ce8dd,0.07,False,False,near_mint,en,USD,Creature — Eldrazi Drone,{2}{G},,G,"Devoid (This card has no color.)
When you cast this spell and when this creature dies, create a 0/1 colorless Eldrazi Spawn creature token with ""Sacrifice this token: Add {C}.""",legal,legal
Electric Revelation,J22,Jumpstart 2022,526,normal,common,1,76545,9622e628-3a8f-44ea-aec2-60c8fbd1baae,0.07,False,False,near_mint,en,USD,Instant,{2}{R},R,R,"As an additional cost to cast this spell, discard a card.
Draw two cards.
Flashback {3}{R} (You may cast this card from your graveyard for its flashback cost and any additional costs. Then exile it.)",legal,legal
Electrozoa,MH3,Modern Horizons 3,60,normal,common,6,94838,0f92dce7-45d4-4d9e-abfc-e4bfce9562c9,0.03,False,False,near_mint,en,USD,Creature — Jellyfish,{2}{U},U,U,"Flash
Flying
When this creature enters, you get {E}{E} (two energy counters).
At the beginning of your first main phase, tap this creature unless you pay {E}.",legal,legal
Electrozoa,MH3,Modern Horizons 3,60,foil,common,4,94838,0f92dce7-45d4-4d9e-abfc-e4bfce9562c9,0.05,False,False,near_mint,en,USD,Creature — Jellyfish,{2}{U},U,U,"Flash
Flying
When this creature enters, you get {E}{E} (two energy counters).
At the beginning of your first main phase, tap this creature unless you pay {E}.",legal,legal
"Ellyn Harbreeze, Busybody",CLB,Commander Legends: Battle for Baldur's Gate,16,normal,uncommon,1,69190,a038dbc9-0da1-4e65-9369-45c614f285f8,0.06,False,False,near_mint,en,USD,Legendary Creature — Human Peasant,{3}{W},W,W,"{T}: Look at the top X cards of your library, where X is the number of tokens you created this turn. Put one of those cards into your hand and the rest on the bottom of your library in a random order.
Choose a Background (You can have a Background as a second commander.)",legal,not_legal
"Elrond, Lord of Rivendell",LTR,The Lord of the Rings: Tales of Middle-earth,500,foil,uncommon,1,86433,34a13a07-e556-4b84-bed2-59706cb0509c,0.33,False,False,near_mint,en,USD,Legendary Creature — Elf Noble,{2}{U},U,U,"Whenever Elrond or another creature you control enters, scry 1. If this is the second time this ability has resolved this turn, the Ring tempts you.",legal,not_legal
Elven Farsight,LTR,The Lord of the Rings: Tales of Middle-earth,612,normal,common,1,86451,3e7990ea-163b-4f02-aee9-d4afd388339f,0.26,False,False,near_mint,en,USD,Sorcery,{G},G,G,"Scry 3, then you may reveal the top card of your library. If it's a creature card, draw a card.",legal,legal
Elvish Aberration,2XM,Double Masters,165,normal,common,1,52213,f865601c-fddf-42fe-acd0-c9075fa84783,0.08,False,False,near_mint,en,USD,Creature — Elf Mutant,{5}{G},G,G,"{T}: Add {G}{G}{G}.
Forestcycling {2} ({2}, Discard this card: Search your library for a Forest card, reveal it, put it into your hand, then shuffle.)",legal,legal
Emerge from the Cocoon,DSK,Duskmourn: House of Horror,5,normal,common,1,98813,3ba16fbf-2d44-4337-87cb-6ff6b84a258a,0.02,False,False,near_mint,en,USD,Sorcery,{4}{W},W,W,Return target creature card from your graveyard to the battlefield. You gain 3 life.,legal,legal
Emergent Sequence,STX,Strixhaven: School of Mages,129,normal,uncommon,1,57974,04a81975-5f0e-4593-a2da-b9689f9a985f,0.1,False,False,near_mint,en,USD,Sorcery,{1}{G},G,G,"Search your library for a basic land card, put it onto the battlefield tapped, then shuffle. That land becomes a 0/0 green and blue Fractal creature that's still a land. Put a +1/+1 counter on it for each land you had enter the battlefield under your control this turn.",legal,not_legal
Emissary of Soulfire,MH3,Modern Horizons 3,183,normal,uncommon,2,94852,4663e9e3-1989-4ddb-9508-9cc055d2ebe9,0.03,False,False,near_mint,en,USD,Creature — Djinn Monk,{1}{W}{U},"U, W","U, W","When this creature enters, you get {E}{E}{E} (three energy counters).
Pay {E}{E}: Put an exalted counter on target creature you control. Activate only as a sorcery. (Whenever a creature you control attacks alone, it gets +1/+1 until end of turn for each instance of exalted among permanents you control.)",legal,not_legal
Emissary of Soulfire,MH3,Modern Horizons 3,183,foil,uncommon,1,94852,4663e9e3-1989-4ddb-9508-9cc055d2ebe9,0.1,False,False,near_mint,en,USD,Creature — Djinn Monk,{1}{W}{U},"U, W","U, W","When this creature enters, you get {E}{E}{E} (three energy counters).
Pay {E}{E}: Put an exalted counter on target creature you control. Activate only as a sorcery. (Whenever a creature you control attacks alone, it gets +1/+1 until end of turn for each instance of exalted among permanents you control.)",legal,not_legal
Emrakul's Messenger,MH3,Modern Horizons 3,61,normal,uncommon,2,94674,f0f818d7-320c-47b9-a083-40007f3d91ea,0.24,False,False,near_mint,en,USD,Creature — Eldrazi Faerie Rogue,{1}{U},,U,"Devoid (This card has no color.)
Flying
Whenever you draw your second card each turn, create a 0/1 colorless Eldrazi Spawn creature token with ""Sacrifice this token: Add {C}.""",legal,not_legal
Endless Detour,OTP,Breaking News,44,normal,rare,1,93212,70afd040-59a8-491e-bd2a-92a12cda96dd,0.12,False,False,near_mint,en,USD,Instant,{G}{W}{U},"G, U, W","G, U, W","The owner of target spell, nonland permanent, or card in a graveyard puts it on their choice of the top or bottom of their library.",legal,not_legal
Enforcer Griffin,WAR,War of the Spark,11,normal,common,1,44393,e4d6d488-01df-4d61-92ff-9881838b4018,0.02,False,False,near_mint,en,USD,Creature — Griffin,{4}{W},W,W,Flying,legal,legal
Enter the Enigma,DSK,Duskmourn: House of Horror,52,foil,common,1,99008,cf5479c7-9e46-4a57-abe7-8cc670de89e4,0.51,False,False,near_mint,en,USD,Sorcery,{U},U,U,"Target creature can't be blocked this turn.
Draw a card.",legal,legal
Environmental Sciences,STX,Strixhaven: School of Mages,1,normal,common,1,58081,46b394fc-a99c-44e7-9226-da0699167541,0.09,False,False,near_mint,en,USD,Sorcery — Lesson,{2},,,"Search your library for a basic land card, reveal it, put it into your hand, then shuffle. You gain 2 life.",legal,legal
Envoy of the Ancestors,MH3,Modern Horizons 3,23,normal,uncommon,4,94897,fc1dfbfc-90e0-48fa-98f1-39929f823619,0.26,False,False,near_mint,en,USD,Creature — Human Cleric,{2}{W},W,W,"Outlast {W} ({W}, {T}: Put a +1/+1 counter on this creature. Outlast only as a sorcery.)
Modified creatures you control have lifelink. (Equipment, Auras you control, and counters are modifications.)",legal,not_legal
Envoy of the Ancestors,MH3,Modern Horizons 3,23,foil,uncommon,2,94897,fc1dfbfc-90e0-48fa-98f1-39929f823619,1.46,False,False,near_mint,en,USD,Creature — Human Cleric,{2}{W},W,W,"Outlast {W} ({W}, {T}: Put a +1/+1 counter on this creature. Outlast only as a sorcery.)
Modified creatures you control have lifelink. (Equipment, Auras you control, and counters are modifications.)",legal,not_legal
Éomer of the Riddermark,LTR,The Lord of the Rings: Tales of Middle-earth,572,normal,uncommon,1,86636,99dbdd3b-8e96-47f4-bbb5-a0d520b8c288,0.15,False,False,near_mint,en,USD,Legendary Creature — Human Knight,{4}{R},R,R,"Haste
Whenever Éomer attacks, if you control a creature with the greatest power among creatures on the battlefield, create a 1/1 white Human Soldier creature token.",legal,not_legal
Eriette's Lullaby,OTJ,Outlaws of Thunder Junction,10,normal,common,1,93067,184c18b6-40e2-4f7f-a3bb-49bc695b68ec,0.09,False,False,near_mint,en,USD,Sorcery,{1}{W},W,W,Destroy target tapped creature. You gain 2 life.,legal,legal
"Erinis, Gloom Stalker",CLB,Commander Legends: Battle for Baldur's Gate,407,normal,uncommon,1,69382,f73d15f7-d36c-45b8-a933-dac17040c9ee,0.06,False,False,near_mint,en,USD,Legendary Creature — Halfling Ranger,{2}{G},G,G,"Deathtouch
Whenever Erinis attacks, return target land card from your graveyard to the battlefield.
Choose a Background (You can have a Background as a second commander.)",legal,not_legal
"Erinis, Gloom Stalker",CLB,Commander Legends: Battle for Baldur's Gate,230,normal,uncommon,1,69247,b6a7d041-957a-4b19-9517-214689dadd45,0.12,False,False,near_mint,en,USD,Legendary Creature — Halfling Ranger,{2}{G},G,G,"Deathtouch
Whenever Erinis attacks, return target land card from your graveyard to the battlefield.
Choose a Background (You can have a Background as a second commander.)",legal,not_legal
Erratic Apparition,DSK,Duskmourn: House of Horror,54,normal,common,1,99287,a74fd612-2890-4333-a379-5bf7650fbb87,0.01,False,False,near_mint,en,USD,Creature — Spirit,{2}{U},U,U,"Flying, vigilance
Eerie — Whenever an enchantment you control enters and whenever you fully unlock a Room, this creature gets +1/+1 until end of turn.",legal,legal
Erratic Visionary,WAR,War of the Spark,48,normal,common,1,44356,03188bc3-0ef1-40cd-9c3c-4bb4d806fb92,0.02,False,False,near_mint,en,USD,Creature — Human Wizard,{1}{U},U,U,"{1}{U}, {T}: Draw a card, then discard a card.",legal,legal
"Ertha Jo, Frontier Mentor",OTJ,Outlaws of Thunder Junction,203,normal,uncommon,1,93294,a4e81be6-6447-4f1e-be00-6fcdb2ab35af,0.11,False,False,near_mint,en,USD,Legendary Creature — Kor Advisor,{2}{R}{W},"R, W","R, W","When Ertha Jo enters, create a 1/1 red Mercenary creature token with ""{T}: Target creature you control gets +1/+0 until end of turn. Activate only as a sorcery.""
Whenever you activate an ability that targets a creature or player, copy that ability. You may choose new targets for the copy.",legal,not_legal
Escape from Orthanc,LTR,The Lord of the Rings: Tales of Middle-earth,463,normal,common,1,86497,586425e7-f28f-4c99-8971-4dcf3df613d9,0.16,False,False,near_mint,en,USD,Instant,{W},W,W,Target creature gets +1/+3 and gains flying until end of turn. Untap it.,legal,legal
Esquire of the King,LTR,The Lord of the Rings: Tales of Middle-earth,464,normal,common,1,86558,739dbbfb-e234-43c4-9e69-ebb13a9fee30,0.12,False,False,near_mint,en,USD,Creature — Human Soldier,{W},W,W,"{4}{W}, {T}: Creatures you control get +1/+1 until end of turn. This ability costs {2} less to activate if you control a legendary creature.",legal,legal
Essence Capture,OTP,Breaking News,10,normal,uncommon,2,93358,d2bcfba6-fbd8-487c-8a89-2327c3d07870,0.08,False,False,near_mint,en,USD,Instant,{U}{U},U,U,Counter target creature spell. Put a +1/+1 counter on up to one target creature you control.,legal,not_legal
Essence Infusion,STX,Strixhaven: School of Mages,69,normal,common,1,58142,71a48d0c-1e5b-43f2-8974-e2e5bb06310d,0.05,False,False,near_mint,en,USD,Sorcery,{1}{B},B,B,Put two +1/+1 counters on target creature. It gains lifelink until end of turn.,legal,legal
Essence Reliquary,MH3,Modern Horizons 3,24,normal,uncommon,1,94658,e65f4ae3-6b21-4827-9851-8a53628e254f,0.04,False,False,near_mint,en,USD,Artifact,{2}{W},W,W,{T}: Return another target permanent you control and all Auras you control attached to it to their owner's hand. Activate only during your turn.,legal,not_legal
Essence Reliquary,MH3,Modern Horizons 3,24,foil,uncommon,1,94658,e65f4ae3-6b21-4827-9851-8a53628e254f,0.09,False,False,near_mint,en,USD,Artifact,{2}{W},W,W,{T}: Return another target permanent you control and all Auras you control attached to it to their owner's hand. Activate only during your turn.,legal,not_legal
Essence Symbiote,IKO,Ikoria: Lair of Behemoths,149,normal,common,1,49928,8d09ddf0-91f0-4e76-809f-c39ca7418ed5,0.04,False,False,near_mint,en,USD,Creature — Beast,{1}{G},G,G,"Whenever a creature you control mutates, put a +1/+1 counter on that creature and you gain 2 life.",legal,legal
Etched Slith,MH3,Modern Horizons 3,91,normal,uncommon,3,94739,428e255d-bdda-4265-91cf-d02962e818e4,0.05,False,False,near_mint,en,USD,Artifact Creature — Phyrexian Slith,{1}{B},B,B,"Menace
Whenever this creature deals combat damage to a player, put a +1/+1 counter on it. When you do, you may remove a counter from another target permanent or opponent.",legal,not_legal
Etched Slith,MH3,Modern Horizons 3,91,foil,uncommon,2,94739,428e255d-bdda-4265-91cf-d02962e818e4,0.07,False,False,near_mint,en,USD,Artifact Creature — Phyrexian Slith,{1}{B},B,B,"Menace
Whenever this creature deals combat damage to a player, put a +1/+1 counter on it. When you do, you may remove a counter from another target permanent or opponent.",legal,not_legal
Etherium Pteramander,MH3,Modern Horizons 3,92,normal,uncommon,1,94410,3abd093b-c1d6-400e-bc26-1aa045fe47b8,0.05,False,False,near_mint,en,USD,Artifact Creature — Salamander Drake,{B},B,B,"Flying
This creature can block only creatures with flying.
{6}{B}: Adapt 4. This ability costs {1} less to activate for each other artifact you control. (If this creature has no +1/+1 counters on it, put four +1/+1 counters on it.)",legal,not_legal
Eviscerator's Insight,MH3,Modern Horizons 3,93,normal,common,7,94582,b00573bd-5bbb-4531-a0bb-a40f62b92b88,0.2,False,False,near_mint,en,USD,Instant,{1}{B},B,B,"As an additional cost to cast this spell, sacrifice an artifact or creature.
Draw two cards.
Flashback {4}{B} (You may cast this card from your graveyard for its flashback cost and any additional costs. Then exile it.)",legal,legal
Eviscerator's Insight,MH3,Modern Horizons 3,93,foil,common,2,94582,b00573bd-5bbb-4531-a0bb-a40f62b92b88,0.5,False,False,near_mint,en,USD,Instant,{1}{B},B,B,"As an additional cost to cast this spell, sacrifice an artifact or creature.
Draw two cards.
Flashback {4}{B} (You may cast this card from your graveyard for its flashback cost and any additional costs. Then exile it.)",legal,legal
Evolution Witness,MH3,Modern Horizons 3,424,foil,common,1,94438,4b4ecfa6-5e38-4c0a-91e2-f93cb492f374,0.29,False,False,near_mint,en,USD,Creature — Elf Shaman Mutant,{2}{G},G,G,"{1}{G}: Adapt 2. (If this creature has no +1/+1 counters on it, put two +1/+1 counters on it.)
Whenever one or more +1/+1 counters are put on this creature, return target permanent card from your graveyard to your hand.",legal,legal
Evolution Witness,MH3,Modern Horizons 3,151,normal,common,6,94439,4d89283e-9783-4006-9294-4ae0473d2ce6,0.16,False,False,near_mint,en,USD,Creature — Elf Shaman Mutant,{2}{G},G,G,"{1}{G}: Adapt 2. (If this creature has no +1/+1 counters on it, put two +1/+1 counters on it.)
Whenever one or more +1/+1 counters are put on this creature, return target permanent card from your graveyard to your hand.",legal,legal
